Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,4:19.60,4:35.97,4:25.49,4:19.60,4:27.02,https://www.facebook.com/events/557740544015249/permalink/563377810118189,
Daniel Houghton,40+,2016HOUG03,4:55.30,4:22.89,4:32.49,4:22.89,4:36.89,https://www.facebook.com/events/557740544015249/permalink/563543043434999,
Fred Johnson,<40,2006JOHN01,5:24.62,5:29.10,5:21.98,5:21.98,5:25.23,https://www.facebook.com/frederick.g.johnson/videos/1065837655580131,
Lisa Kucala,60+,2019KUCA01,8:55.22,8:36.89,DNS,8:36.89,DNF,https://www.facebook.com/events/557740544015249/permalink/567666453022658,
