Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Eric Dodson,40+,2021DODS01,9.09,9.64,12.21,16.40,9.44,9.09,10.43,https://www.facebook.com/events/492851219083428/permalink/501708561531027,I took a +2 on the second solve.
JM Tambaoan,40+,,19.98,32.88,23.46,21.96,20.74,19.98,22.05,https://www.facebook.com/events/492851219083428/permalink/498110298557520,
Yi-Wei Chen,40+,,20.91,16.85,19.77,32.21,39.02,16.85,24.30,https://www.facebook.com/events/492851219083428/permalink/498701758498374,
