Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Dan Smith,50+,2018SMIT42,10.92,10.18,9.72,11.59,10.45,9.72,10.52,https://www.facebook.com/events/806030584473421/permalink/810636054012874,
Lisa Kucala,50+,2019KUCA01,11.38,10.94,13.26,17.57,12.24,10.94,12.29,https://www.facebook.com/events/806030584473421/permalink/812644090478737,
JM Tambaoan,40+,,23.88,18.79,17.81,16.20,18.45,16.20,18.35,https://www.facebook.com/events/806030584473421/permalink/812510397158773,
Joe Kucala,60+,2022KUCA01,9.70,16.49,DNF,39.44,13.62,9.70,23.18,https://www.facebook.com/events/806030584473421/permalink/810372647372548,
