Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Kristina Lim,50+,2022LIMK02,15.21,11.02,7.85,DNF,7.16,7.16,11.36,https://www.facebook.com/1045330593/videos/1092875195258007,
Gordon Holey,40+,2021HOLE01,10.75,10.29,DNF,8.98,13.28,8.98,11.44,https://www.facebook.com/766997877/videos/650209463829232,
Lisa Kucala,50+,2019KUCA01,13.61,11.35,8.73,18.56,11.59,8.73,12.18,https://www.facebook.com/events/224940820608552/permalink/232504983185469,
Joe Kucala,60+,2022KUCA01,12.66,30.63,13.46,24.24,16.23,12.66,17.98,https://www.facebook.com/events/224940820608552/permalink/232450663190901,
