Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Kristina Lim,50+,2022LIMK02,14.75,17.79,25.10,16.29,14.29,14.29,16.28,https://www.facebook.com/1045330593/videos/321556387261863,
Daniel Houghton,40+,2016HOUG03,20.36,21.57,30.34,24.08,24.72,20.36,23.46,https://www.facebook.com/events/1393317244902153/permalink/1399784787588732,
Joe Kucala,60+,2022KUCA01,21.44,24.17,24.92,22.10,24.25,21.44,23.51,https://www.facebook.com/events/1393317244902153/permalink/1399578414276036,
Dan Smith,50+,2018SMIT42,24.60,30.16,40.41,25.96,1:13.08,24.60,32.18,https://www.facebook.com/events/1393317244902153/permalink/1401183040782240,
