Name,Age,WCA ID,Solve 1 4,Solve 2 4,Solve 3 4,Solve 4 4,Solve 5 4,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,1:35.23,1:34.29,1:19.25,1:34.04,1:38.19,1:19.25,1:34.52,https://www.facebook.com/events/1316158743726095/permalink/1324173802924589,
Shen Flindell,50+,2023FLIN02,2:01.49,1:55.25,1:39.39,1:42.76,1:47.29,1:39.39,1:48.43,https://www.facebook.com/events/1316158743726095/permalink/1323136996361603,
Pete Lee,40+,2018LEEP04,2:03.92,1:57.48,1:57.09,1:53.11,1:57.38,1:53.11,1:57.32,https://www.facebook.com/events/1316158743726095/permalink/1321282139880422,
Danielle Kay,40+,2023KAYD01,2:38.58,2:32.04,2:34.46,DNS,DNS,2:32.04,2:35.04,https://www.facebook.com/events/1316158743726095/permalink/1325669506108352,
