Name,Age,WCA ID,Solve 1 10,Solve 2 10,Solve 3 10,Solve 4 8,Solve 5 8,Best,Average,Link,Comment
Kristina Lim,50+,2022LIMK02,7.01,9.17,9.12,5.94,7.89,5.94,8.01,https://www.facebook.com/events/1441642847626663/permalink/1452408736550074,
Enrymar Cisneros,40+,2013CISN01,7.99,5.31,7.64,15.26,11.18,5.31,8.94,https://www.facebook.com/events/1441642847626663/permalink/1447399703717644,
Lisa Kucala,60+,2019KUCA01,12.18,5.34,8.27,10.17,10.87,5.34,9.77,https://www.facebook.com/events/1441642847626663/permalink/1451566093301005,
Joe Kucala,60+,2022KUCA01,11.22,5.32,10.25,19.47,13.00,5.32,11.49,https://www.facebook.com/events/1441642847626663/permalink/1447308707060077,
Shen Flindell,50+,2023FLIN02,15.26,10.47,10.92,21.99,10.88,10.47,12.35,https://www.facebook.com/events/1441642847626663/permalink/1452484066542541,
