Name,Age,WCA ID,Solve 1 3,Solve 2 3,Solve 3 3,Solve 4 3,Solve 5 3,Best,Average,Link,Comment
Enrymar Cisneros,40+,2013CISN01,54.84,53.21,50.62,54.45,54.07,50.62,53.91,https://www.facebook.com/events/1759110925494480/permalink/1765206758218230,
Shen Flindell,50+,2023FLIN02,57.91,1:00.09,48.58,51.24,57.73,48.58,55.63,https://www.facebook.com/events/1759110925494480/permalink/1770628994342673,
Fred Johnson,<40,2006JOHN01,56.58,56.31,57.54,58.41,1:03.57,56.31,57.51,https://www.facebook.com/frederick.g.johnson/videos/1464582285380901,
Daniel Houghton,40+,2016HOUG03,53.71,57.02,1:02.69,55.84,1:08.61,53.71,58.52,https://www.facebook.com/events/1759110925494480/permalink/1760814601990779,
Koen Heltzel,40+,2003HELT01,1:19.45,1:17.10,1:25.60,1:16.62,1:18.26,1:16.62,1:18.27,https://www.facebook.com/events/1759110925494480/permalink/1766081628130743,
Lisa Kucala,60+,2019KUCA01,1:36.25,1:23.72,1:40.15,1:27.26,1:14.71,1:14.71,1:29.08,https://www.facebook.com/events/1759110925494480/permalink/1770547994350773,
Joe Kucala,60+,2022KUCA01,2:41.39,3:02.83,DNS,DNS,DNS,2:41.39,DNF,https://www.facebook.com/events/1759110925494480/permalink/1763482281724011,
