Name,Age,WCA ID,Solve 1 12,Solve 2 12,Solve 3 12,Solve 4 10,Solve 5 10,Best,Average,Link,Comment
Lisa Kucala,60+,2019KUCA01,8.26,8.87,9.20,8.25,8.74,8.25,8.62,https://www.facebook.com/events/1441642847626663/permalink/1451561683301446,
Enrymar Cisneros,40+,2013CISN01,10.29,12.47,DNF,11.50,11.12,10.29,11.70,https://www.facebook.com/events/1441642847626663/permalink/1447400310384250,
Joe Kucala,60+,2022KUCA01,12.53,15.84,13.68,12.99,14.53,12.53,13.73,https://www.facebook.com/events/1441642847626663/permalink/1447328463724768,
Shen Flindell,50+,2023FLIN02,15.56,18.85,16.70,15.82,46.48,15.56,17.12,https://www.facebook.com/events/1441642847626663/permalink/1452506589873622,
