Name,Age,WCA ID,Solve 1 9,Solve 2 9,Solve 3 9,Solve 4 7,Solve 5 7,Best,Average,Link,Comment
Veronika Rose,40+,2024ROSE02,13.43,6.11,10.22,10.59,16.94,6.11,11.41,https://www.facebook.com/events/1317286277261086/permalink/1325467953109585,
Shen Flindell,50+,2023FLIN02,10.38,12.38,11.96,14.21,9.57,9.57,11.57,https://www.facebook.com/events/1317286277261086/permalink/1319689840354063,
Fred Johnson,<40,2006JOHN01,15.58,11.50,14.25,19.40,9.67,9.67,13.78,https://www.facebook.com/frederick.g.johnson/videos/967454996218366,
