Name,Age,WCA ID,Solve 1 10,Solve 2 10,Solve 3 10,Solve 4 8,Solve 5 8,Best,Average,Link,Comment
Kristina Lim,50+,2022LIMK02,7.82,8.57,7.17,7.07,7.80,7.07,7.60,https://www.facebook.com/events/1317286277261086/permalink/1328258286163885,
Danielle Kay,40+,2023KAYD01,8.57,10.20,8.32,8.57,8.20,8.20,8.48,https://www.facebook.com/events/1317286277261086/permalink/1326504356339278,
Fred Johnson,<40,2006JOHN01,11.46,14.93,9.53,10.92,10.00,9.53,10.79,https://www.facebook.com/frederick.g.johnson/videos/947325041235525,
Shen Flindell,50+,2023FLIN02,12.19,16.50,15.05,14.78,12.10,12.10,14.01,https://www.facebook.com/events/1317286277261086/permalink/1317994117190302,
