Name,Age,WCA ID,Solve 1 7,Solve 2 7,Solve 3 7,Solve 4 5,Solve 5 5,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,21.96,20.89,24.23,23.97,26.84,20.89,23.39,https://www.facebook.com/events/1309623684420996/permalink/1310344047682293,
Fred Johnson,<40,2006JOHN01,33.96,37.30,47.54,30.83,53.71,30.83,39.60,https://www.facebook.com/frederick.g.johnson/videos/809858791771551,
Danielle Kay,40+,2023KAYD01,39.02,32.66,50.49,35.64,54.15,32.66,41.71,https://www.facebook.com/events/1309623684420996/permalink/1318060730243958,
