Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Jae Park,50+,2015PARK24,47.07,53.54,43.51,43.51,48.04,https://www.facebook.com/events/902189670577686/permalink/902869517176368,
Anthony Rochester,40+,2019ROCH03,1:01.98,1:15.89,DNF,1:01.98,DNF,https://www.facebook.com/events/902189670577686/permalink/903479223782064,
Ed Connell,<40,2018CONN04,2:34.94,2:57.13,3:26.70,2:34.94,2:59.59,https://www.facebook.com/events/902189670577686/permalink/905889373541049,Sub-3:00 Mean!
Javier Rossi,50+,2017ROSS10,3:37.36,4:00.38,3:56.50,3:37.36,3:51.41,,
