Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Konsta Jukka,40+,2008JUKK01,23.45,24.45,27.17,26.78,29.04,23.45,26.13,https://www.facebook.com/events/486157032419819/permalink/493491028353086,
Geoff Hartnell,40+,2017HART06,26.27,36.50,33.41,31.65,31.84,26.27,32.30,https://www.facebook.com/events/486157032419819/permalink/490346998667489,
Huy Nguyen,40+,2019NGUY29,34.83,35.48,36.77,34.16,36.60,34.16,35.64,https://www.facebook.com/events/486157032419819/permalink/489407632094759,
Ed Connell,<40,2018CONN04,24.70,29.13,DNF,DNF,31.04,24.70,DNF,https://www.facebook.com/events/486157032419819/permalink/492932781742244,Disaster
