Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Ben Coppin,40+,2013COPP01,32,28,28,28,29.33,https://www.facebook.com/events/477611800103946/permalink/478594506672342,
Shawn Boucké,<40,2016BOUC01,30,29,30,29,29.67,https://www.facebook.com/events/477611800103946/permalink/479098549955271,
Anthony Rochester,40+,2019ROCH03,DNF,45,DNS,45,DNF,https://www.facebook.com/events/477611800103946/permalink/485327029332423,
