Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Enrymar Cisneros,<40,2013CISN01,1:49.60,1:50.35,1:38.27,1:44.00,1:44.86,1:38.27,1:46.15,https://www.facebook.com/events/563573978559176/permalink/571867861063121,
Chris Looney,<40,2022LOON02,1:29.27,2:03.59,1:53.09,1:44.10,1:50.05,1:29.27,1:49.08,https://www.facebook.com/chris.looney/videos/696010502121522,
