Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Chris Looney,<40,2022LOON02,9.00,8.27,8.50,5.90,12.72,5.90,8.59,https://www.facebook.com/chris.looney/videos/612220927575035,
Dan Smith,50+,2018SMIT42,10.27,14.13,10.82,10.50,8.61,8.61,10.53,https://www.facebook.com/events/1093949927944727/permalink/1101977133808673,
Yi-Wei Chen,40+,,14.42,11.43,13.41,12.59,15.00,11.43,13.47,https://www.facebook.com/events/1093949927944727/permalink/1099537200719333,
Christopher Iglesias,<30,,10.67,12.58,15.04,14.68,18.41,10.67,14.10,https://www.facebook.com/events/1093949927944727/permalink/1098189460854107,
Mark Cordell,40+,2022CORD03,17.51,27.33,11.69,8.18,20.15,8.18,16.45,https://www.facebook.com/events/1093949927944727/permalink/1102688260404227,
Michael Amarello,50+,2022AMAR09,DNF,31.42,31.31,18.95,26.74,18.95,29.82,https://www.facebook.com/michael.amarello/videos/495480776056436,
