Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Michael George,40+,2015GEOR02,6.37,5.94,5.87,7.21,6.34,5.87,6.22,https://www.facebook.com/michael.george.545/videos/10213958025625080,
Daniel Smith,50+,2018SMIT42,11.77,11.60,11.87,8.22,11.21,8.22,11.53,https://www.facebook.com/events/198255948253934/permalink/201763404569855,
Ed Connell,<40,2018CONN04,12.27,18.55,16.33,15.29,12.48,12.27,14.70,https://www.facebook.com/events/198255948253934/permalink/200420561370806,
Joshua Riegel,<30,2019RIEG02,13.74,31.59,10.84,16.77,18.51,10.84,16.34,https://www.facebook.com/events/198255948253934/permalink/201571987922330,
Chris Thames,<40,2019THAM05,21.08,20.25,19.36,24.33,21.37,19.36,20.90,https://www.facebook.com/events/198255948253934/permalink/200453131367549,
