Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Andy Nicholls,40+,2015NICH04,13.70,14.50,12.16,14.22,14.89,12.16,14.14,https://www.facebook.com/events/198255948253934/permalink/199581191454743,
Ed Connell,<40,2018CONN04,19.91,18.18,17.44,18.91,16.94,16.94,18.18,https://www.facebook.com/events/198255948253934/permalink/200420561370806,
