Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Jae Park,40+,2015PARK24,5:15.32,DNS,DNS,5:15.32,DNF,https://www.facebook.com/events/376582863532396/permalink/377168223473860,
Peter Andersson,50+,2013ANDE01,DNF,11:58.84,DNF,11:58.84,DNF,https://www.facebook.com/events/376582863532396/permalink/377071006816915,
