Name,Age,WCA ID,Solve 1 16,Solve 2 16,Solve 3 16,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,11:54.93,DNF,12:29.42,11:54.93,DNF,https://www.facebook.com/events/3212043932427643/permalink/3216393095326060,
