Name,Age,WCA ID,Solve 1 4,Solve 2 4,Solve 3 4,Solve 4 4,Solve 5 4,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,1:41.03,1:40.83,1:30.37,1:33.46,1:43.50,1:30.37,1:38.44,https://www.facebook.com/events/3635598963248617/permalink/3647448748730305,
Enrymar Cisneros,40+,2013CISN01,2:00.88,1:54.60,2:03.52,1:51.72,2:06.66,1:51.72,1:59.67,https://www.facebook.com/events/3635598963248617/permalink/3641297269345453,
Brad Deegan,40+,2023DEEG01,2:29.36,2:47.14,2:28.69,2:28.26,2:49.20,2:28.26,2:35.06,https://www.facebook.com/events/3635598963248617/permalink/3641455905996256,
Lisa Kucala,60+,2019KUCA01,3:00.22,2:47.32,3:04.05,DNS,DNS,2:47.32,2:57.20,https://www.facebook.com/events/3635598963248617/permalink/3648665005275346,
