Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Geoff Hartnell,40+,2017HART06,5:36.07,5:10.54,4:59.75,4:59.75,5:15.45,https://www.facebook.com/events/3019269651530977/permalink/3039653889492553,
Enrymar Cisneros,<40,2013CISN01,5:44.18,5:28.87,5:37.74,5:28.87,5:36.93,https://www.facebook.com/events/3019269651530977/permalink/3055920314532577,
Pete Lee,<40,2018LEEP04,5:39.72,6:16.76,5:30.58,5:30.58,5:49.02,https://www.facebook.com/events/3019269651530977/permalink/3034392066685402,
JM Tambaoan,40+,,8:42.08,9:02.54,8:53.64,8:42.08,8:52.75,https://www.facebook.com/events/3019269651530977/permalink/3052646954859913,
