Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,4:15.30,4:08.38,4:13.25,4:08.38,4:12.31,https://www.facebook.com/events/1803787186916206/permalink/1806057410022517,
Konsta Jukka,40+,2008JUKK01,4:50.06,5:00.21,4:52.13,4:50.06,4:54.13,https://www.facebook.com/events/1803787186916206/permalink/1806636876631237,
