Name,Age,WCA ID,Solve 1 7,Solve 2 7,Solve 3 7,Solve 4 5,Solve 5 5,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,23.69,22.15,23.27,45.69,25.19,22.15,24.05,https://www.facebook.com/events/1343772401284297/permalink/1345451801116357,
Fred Johnson,<40,2006JOHN01,34.34,36.34,1:28.22,27.35,36.12,27.35,35.60,https://www.facebook.com/frederick.g.johnson/videos/1091865270176713,
Danielle Kay,40+,2023KAYD01,39.81,32.70,43.55,41.07,41.30,32.70,40.72,https://www.facebook.com/events/1343772401284297/permalink/1344107004584170,
Toby Chamberlain,50+,2022CHAM03,54.49,42.90,40.98,36.38,39.63,36.38,41.17,https://www.facebook.com/events/1343772401284297/permalink/1347320204262850,
