Name,Age,WCA ID,Solve 1 2,Solve 2 2,Solve 3 2,Solve 4 2,Solve 5 2,Best,Average,Link,Comment
Tim Shaw,50+,2023SHAW10,16.29,17.69,18.07,15.53,15.82,15.53,16.60,https://www.facebook.com/events/1343772401284297/permalink/1344988344496036,
Toby Chamberlain,50+,2022CHAM03,14.29,20.96,16.48,17.74,18.34,14.29,17.52,https://www.facebook.com/events/1343772401284297/permalink/1351585520502985,
Fred Johnson,<40,2006JOHN01,20.08,21.81,16.77,16.77,14.51,14.51,17.87,https://www.facebook.com/frederick.g.johnson/videos/1566207385183340,
Shen Flindell,50+,2023FLIN02,18.32,19.33,17.55,21.11,19.56,17.55,19.07,https://www.facebook.com/events/1343772401284297/permalink/1347075874287283,
Pete Lee,40+,2018LEEP04,21.53,20.91,15.46,27.08,23.39,15.46,21.94,https://www.facebook.com/events/1343772401284297/permalink/1345084784486392,
Veronika Rose,40+,2024ROSE02,21.34,27.46,21.92,18.70,23.57,18.70,22.27,https://www.facebook.com/events/1343772401284297/permalink/1345225491138988,
Brad Deegan,40+,2023DEEG01,20.73,27.68,34.19,19.97,25.09,19.97,24.50,https://www.facebook.com/events/1343772401284297/permalink/1352310550430482,
Danielle Kay,40+,2023KAYD01,20.96,22.64,27.12,30.62,24.18,20.96,24.64,https://www.facebook.com/events/1343772401284297/permalink/1351406103854260,
