Name,Age,WCA ID,Solve 1 4,Solve 2 4,Solve 3 4,Solve 4 4,Solve 5 4,Best,Average,Link,Comment
Glyn Brown,40+,2023BROW47,1:28.01,1:37.35,1:31.61,1:24.09,1:28.08,1:24.09,1:29.23,https://www.facebook.com/events/1569053311325248/permalink/1570452157852030,
Shen Flindell,50+,2023FLIN02,1:32.00,1:40.48,1:48.66,1:45.19,1:46.69,1:32.00,1:44.12,https://www.facebook.com/events/1569053311325248/permalink/1571375237759722,
Fred Johnson,<40,2006JOHN01,1:56.81,1:46.59,1:44.15,1:44.78,1:36.01,1:36.01,1:45.17,https://www.facebook.com/frederick.g.johnson/videos/905643402000232,
