Name,Age,WCA ID,Solve 1 10,Solve 2 10,Solve 3 10,Solve 4 8,Solve 5 8,Best,Average,Link,Comment
Danielle Kay,40+,2023KAYD01,9.64,6.07,8.91,8.42,12.58,6.07,8.99,https://www.facebook.com/events/1057998416768467/permalink/1067906099111032,
Shen Flindell,50+,2023FLIN02,10.04,10.02,19.16,8.59,10.81,8.59,10.29,https://www.facebook.com/events/1057998416768467/permalink/1058803876687921,
Fred Johnson,<40,2006JOHN01,8.65,9.61,19.44,12.22,14.39,8.65,12.07,https://www.facebook.com/frederick.g.johnson/videos/1597369002110959,
Tim Shaw,50+,2023SHAW10,23.11,7.04,13.45,16.03,14.22,7.04,14.57,https://www.facebook.com/events/1057998416768467/permalink/1061480336420275,
