Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Chris Wright,50+,2011WRIG01,1:39.71,1:31.96,1:44.22,1:44.15,1:56.01,1:31.96,1:42.69,https://www.facebook.com/events/536643418925945/permalink/539042085352745,
Pete Lee,40+,2018LEEP04,1:35.52,DNF,2:10.47,1:41.26,1:48.75,1:35.52,1:53.49,https://www.facebook.com/events/536643418925945/permalink/540409101882710,
Mickey Doyle,50+,2021DOYL02,2:33.58,2:35.56,2:18.24,DNS,DNS,2:18.24,2:29.13,https://www.facebook.com/events/536643418925945/permalink/546180114638942,
Lisa Kucala,60+,2019KUCA01,3:04.54,3:40.84,3:08.29,DNS,DNS,3:04.54,3:17.89,https://www.facebook.com/events/536643418925945/permalink/541910645065889,
