Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,1:45.38,1:37.77,1:33.53,1:33.46,1:49.18,1:33.46,1:38.89,https://www.facebook.com/events/349197636276246/permalink/350482712814405,
Konsta Jukka,40+,2008JUKK01,1:30.25,1:54.35,1:38.74,2:02.50,1:36.30,1:30.25,1:43.13,https://www.facebook.com/events/349197636276246/permalink/351981522664524,
