Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Jae Park,40+,2015PARK24,DNF,DNF,5:22.49,5:22.49,DNF,https://www.facebook.com/events/4389765994427083/permalink/4399490356787980,3rd attempt: 2nd extra scramble
Chris Hardwick,<40,2003HARD01,5:38.07,5:41.23,6:24.76,5:38.07,5:54.69,https://www.facebook.com/events/4389765994427083/permalink/4395229370547412,Sub-6 minute mean!
