Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Jae Park,50+,2015PARK24,DNF,52.63,43.18,43.18,DNF,https://www.facebook.com/events/371992530976974/permalink/376838203825740,
Anthony Rochester,40+,2019ROCH03,DNF,1:23.86,DNF,1:23.86,DNF,https://www.facebook.com/events/371992530976974/permalink/373478070828420,
Javier Rossi,50+,2017ROSS10,3:19.37,DNF,DNF,3:19.37,DNF,https://www.facebook.com/100000123498724/videos/2950285858557149,
