Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Konsta Jukka,40+,2008JUKK01,23.32,31.11,24.40,24.05,23.95,23.32,24.13,https://www.facebook.com/events/1729699367421612/permalink/1739977666393782,
