Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Chris Thames,<40,2019THAM05,27.24,26.65,26.95,17.62,26.88,17.62,26.83,https://www.facebook.com/events/200054195285035/permalink/204606868163101,
Anthony Rochester,40+,2019ROCH03,33.27,30.94,DNF,22.03,24.60,22.03,29.60,https://www.facebook.com/events/200054195285035/permalink/201414001815721,
