Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Daniel Smith,50+,2018SMIT42,26.15,28.98,28.39,31.63,20.68,20.68,27.84,https://www.facebook.com/events/200054195285035/permalink/208463651110756,
Anthony Rochester,40+,2019ROCH03,54.98,1:10.33,1:30.41,37.02,57.11,37.02,1:00.81,https://www.facebook.com/events/200054195285035/permalink/201413118482476,
Yi-Wei Chen,40+,2020CHEN34,54.40,1:36.28,1:14.33,58.56,1:48.51,54.40,1:16.39,https://www.facebook.com/events/200054195285035/permalink/200875571869564,
JM Tambaoan,40+,,2:02.90,1:48.07,1:54.68,DNS,DNS,1:48.07,1:55.22,https://www.facebook.com/events/200054195285035/permalink/207025764587878,
