Name,Age,WCA ID,Attempted,Solved,Time,Link,Comment
Anthony Rochester,40+,2019ROCH03,17,11,54:17,https://www.facebook.com/events/1138256699977086/permalink/1140339339768822,
Jae Park,50+,2015PARK24,15,9,58:11,https://www.facebook.com/events/1138256699977086/permalink/1146325542503535,
Ed Connell,<40,2018CONN04,2,2,9:39,https://www.facebook.com/events/1138256699977086/permalink/1146351442500945,
Yuichi Hamada,40+,2012HAMA02,11,5,1:00:02,https://www.facebook.com/1849183990/videos/10215407449819981,first time participation to scw
