Name,Age,WCA ID,Solve 1 12,Solve 2 12,Solve 3 12,Solve 4 10,Solve 5 10,Best,Average,Link,Comment
Danielle Kay,40+,2023KAYD01,8.89,10.60,9.56,9.83,31.09,8.89,9.99,https://www.facebook.com/events/2151185886282181/permalink/2160920701975366,
Shen Flindell,50+,2023FLIN02,8.55,19.46,9.58,8.72,12.62,8.55,10.31,https://www.facebook.com/events/2151185886282181/permalink/2154288672638569,
Veronika Rose,40+,2024ROSE02,12.91,11.70,11.05,10.88,13.81,10.88,11.88,https://www.facebook.com/events/2151185886282181/permalink/2152930746107695,
Pete Lee,40+,2018LEEP04,13.83,15.52,15.76,18.00,12.79,12.79,15.04,https://www.facebook.com/events/2151185886282181/permalink/2157524932314943,
