Name,Age,WCA ID,Solve 1 7,Solve 2 7,Solve 3 7,Solve 4 5,Solve 5 5,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,24.53,22.46,26.24,29.24,22.56,22.46,24.44,https://www.facebook.com/events/2129692964560398/permalink/2139721353557559,
Danielle Kay,40+,2023KAYD01,39.13,44.13,37.38,41.72,36.71,36.71,39.41,https://www.facebook.com/events/2129692964560398/permalink/2138209037042124,
Toby Chamberlain,50+,2022CHAM03,51.38,40.93,43.05,40.74,35.84,35.84,41.57,https://www.facebook.com/events/2129692964560398/permalink/2138298720366489,
