Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Yi-Wei Chen,40+,,8.23,11.21,15.91,14.33,11.91,8.23,12.48,https://www.facebook.com/events/902902514362571/permalink/904623514190471,
Gordon Holey,40+,2021HOLE01,13.05,12.17,16.67,9.44,22.86,9.44,13.96,https://www.facebook.com/766997877/videos/1168404963860559,
Mark Cordell,40+,2022CORD03,20.65,9.87,23.64,46.48,15.27,9.87,19.85,https://www.facebook.com/events/902902514362571/permalink/910654333587389,
