Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Chris Looney,<40,2022LOON02,1:41.53,1:53.12,1:28.43,1:36.13,1:43.96,1:28.43,1:40.54,https://www.facebook.com/chris.looney/videos/222833796937433,
Gordon Holey,40+,2021HOLE01,3:24.41,4:55.16,4:16.48,DNS,DNS,3:24.41,4:12.02,https://www.facebook.com/events/569225115154363/permalink/574125621330979,
