Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Grzegorz Pacewicz,40+,,DNF,DNF,1:00.79,1:00.79,DNF,https://www.facebook.com/events/208055800692336/permalink/210290230468893,
Huy Nguyen,40+,2019NGUY29,1:52.85,DNF,DNF,1:52.85,DNF,https://www.facebook.com/events/208055800692336/permalink/211155570382359,
Ed Connell,<40,2018CONN04,3:54.10,3:46.27,2:04.69,2:04.69,3:15.02,https://www.facebook.com/events/208055800692336/permalink/210898067074776,
Anthony Rochester,40+,2019ROCH03,DNF,DNF,DNF,DNF,DNF,https://www.facebook.com/events/208055800692336/permalink/210410790456837,
