Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,4:25.13,4:35.93,4:28.35,4:25.13,4:29.80,https://www.facebook.com/events/1086076581855919/permalink/1090124781451099,
Enrymar Cisneros,<40,2013CISN01,6:14.91,5:55.91,5:42.57,5:42.57,5:57.80,https://www.facebook.com/events/1086076581855919/permalink/1089724451491132,
Geoff Hartnell,40+,2017HART06,6:10.31,5:36.03,6:14.26,5:36.03,6:00.20,https://www.facebook.com/events/1086076581855919/permalink/1086716965125214,
Pete Lee,<40,2018LEEP04,6:39.69,6:52.96,DNS,6:39.69,DNF,https://www.facebook.com/events/1086076581855919/permalink/1086717395125171,
