Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,2:47.04,3:06.96,3:07.59,2:47.04,3:00.53,https://www.facebook.com/events/1086076581855919/permalink/1090124781451099,
Enrymar Cisneros,<40,2013CISN01,3:44.34,3:19.37,3:53.03,3:19.37,3:38.91,https://www.facebook.com/events/1086076581855919/permalink/1089728418157402,
Geoff Hartnell,40+,2017HART06,3:57.90,3:40.17,3:51.21,3:40.17,3:49.76,https://www.facebook.com/events/1086076581855919/permalink/1086744491789128,
Pete Lee,<40,2018LEEP04,4:11.73,4:28.05,4:11.40,4:11.40,4:17.06,https://www.facebook.com/events/1086076581855919/permalink/1086716761791901,
