Name,Age,WCA ID,Solve 1 13,Solve 2 13,Solve 3 13,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,33,30,32,30,31.67,https://www.facebook.com/events/3024699764401123/permalink/3030921000445666,
