Name,Age,WCA ID,Solve 1 6,Solve 2 6,Solve 3 6,Best,Average,Link,Comment
Glyn Brown,40+,2023BROW47,4:22.52,4:17.92,4:06.44,4:06.44,4:15.63,https://www.facebook.com/events/1166515255682208/permalink/1175927734740960,
Shen Flindell,50+,2023FLIN02,3:58.31,4:37.85,4:30.60,3:58.31,4:22.25,https://www.facebook.com/events/1166515255682208/permalink/1167720745561659,
Daniel Houghton,40+,2016HOUG03,4:19.80,4:40.36,4:18.01,4:18.01,4:26.06,https://www.facebook.com/events/1166515255682208/permalink/1171192268547840,
