Name,Age,WCA ID,Solve 1 3,Solve 2 3,Solve 3 3,Solve 4 3,Solve 5 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,58.68,1:06.02,52.40,50.52,50.36,50.36,53.87,https://www.facebook.com/events/1166515255682208/permalink/1171192468547820,
Shen Flindell,50+,2023FLIN02,58.02,54.49,1:03.74,53.30,54.04,53.30,55.52,https://www.facebook.com/events/1166515255682208/permalink/1172018351798565,
Glyn Brown,40+,2023BROW47,59.08,1:06.44,51.73,1:19.05,1:09.56,51.73,1:05.03,https://www.facebook.com/events/1166515255682208/permalink/1175929441407456,
Pete Lee,40+,2018LEEP04,1:15.50,1:05.37,2:43.44,59.91,1:03.12,59.91,1:08.00,https://www.facebook.com/events/1166515255682208/permalink/1175480938118973,
