Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Pete Lee,<40,2018LEEP04,3:50.28,3:51.90,3:34.54,3:34.54,3:45.57,https://www.facebook.com/events/899313470960376/permalink/903707260520997,
Geoff Hartnell,40+,2017HART06,3:35.48,3:57.62,3:59.00,3:35.48,3:50.70,https://www.facebook.com/events/899313470960376/permalink/901639414061115,
JM Tambaoan,40+,,5:37.45,5:28.74,5:08.25,5:08.25,5:24.81,https://www.facebook.com/events/899313470960376/permalink/908071520084571,
Yi-Wei Chen,40+,2020CHEN34,5:36.45,5:14.42,DNS,5:14.42,DNF,https://www.facebook.com/events/899313470960376/permalink/902889550602768,
