Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Shawn Boucké,<40,2016BOUC01,29,26,30,26,28.33,https://www.facebook.com/events/847808675877888/permalink/849616509030438,
Yi-Wei Chen,40+,2020CHEN34,DNF,36,DNF,36,DNF,https://www.facebook.com/events/847808675877888/permalink/848208125837943,
