Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,3:10.85,3:11.29,3:24.33,3:10.85,3:15.49,https://www.facebook.com/events/937364477878870/permalink/940823280866323,
Chris Wright,50+,2011WRIG01,3:14.73,3:26.87,3:19.82,3:14.73,3:20.47,https://www.facebook.com/events/937364477878870/permalink/939207727694545,A decidedly average mean!
Glyn Brown,40+,2023BROW47,3:27.30,3:13.77,3:27.67,3:13.77,3:22.91,https://www.facebook.com/events/937364477878870/permalink/940445984237386,
Pete Lee,40+,2018LEEP04,3:12.81,4:02.34,3:28.17,3:12.81,3:34.44,https://www.facebook.com/events/937364477878870/permalink/944350490513602,
Gordon Holey,40+,2021HOLE01,7:47.19,7:48.82,DNS,7:47.19,DNF,https://www.facebook.com/766997877/videos/1124793055372623,
