Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Konsta Jukka,40+,2008JUKK01,1:23.76,1:28.70,1:29.56,1:33.80,1:27.03,1:23.76,1:28.43,https://www.facebook.com/events/195346665532379/permalink/201984434868602,
Geoff Hartnell,40+,2017HART06,1:31.93,1:31.28,1:40.29,1:41.94,1:36.99,1:31.28,1:36.40,https://www.facebook.com/events/195346665532379/permalink/195679722165740,
JM Tambaoan,40+,,3:44.49,3:46.66,4:20.38,DNS,DNS,3:44.49,3:57.18,https://www.facebook.com/events/195346665532379/permalink/199668248433554,
Yi-Wei Chen,40+,2020CHEN34,4:32.15,4:27.09,DNS,DNS,DNS,4:27.09,DNF,https://www.facebook.com/events/195346665532379/permalink/201011438299235,
