Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Daniel Smith,50+,2018SMIT42,38.11,21.76,21.08,22.85,25.52,21.08,23.38,https://www.facebook.com/events/455121419077355/permalink/462998088289688,
Yi-Wei Chen,40+,2020CHEN34,2:30.56,1:55.01,1:29.24,DNS,DNS,1:29.24,1:58.27,https://www.facebook.com/events/455121419077355/permalink/462025088386988,
JM Tambaoan,40+,,3:36.87,2:20.41,1:35.93,DNS,DNS,1:35.93,2:31.07,https://www.facebook.com/events/455121419077355/permalink/460117508577746,
