Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Anthony Rochester,40+,2019ROCH03,15.02,12.53,15.58,13.16,13.02,12.53,13.73,https://www.facebook.com/events/455121419077355/permalink/458570972065733,pb single and average
Lisa Kucala,50+,2019KUCA01,17.09,13.25,15.62,15.28,16.93,13.25,15.94,https://www.facebook.com/events/455121419077355/permalink/462918851630945,
