Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Ben Coppin,40+,2013COPP01,29,28,29,28,28.67,https://www.facebook.com/events/2368271729980974/permalink/2371281903013290,
Shawn Boucké,<40,2016BOUC01,30,27,30,27,29.00,https://www.facebook.com/events/2368271729980974/permalink/2372440556230758,
Yi-Wei Chen,40+,2020CHEN34,48,DNS,DNS,48,DNF,https://www.facebook.com/events/2368271729980974/permalink/2379574062184074,rusty
