Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Dan Smith,50+,2018SMIT42,28.14,27.98,19.16,21.61,19.92,19.16,23.17,https://www.facebook.com/events/781137304473681/permalink/789243693663042,
Mickey Doyle,50+,2021DOYL02,28.40,36.64,34.35,24.09,29.63,24.09,30.79,https://www.facebook.com/events/781137304473681/permalink/791805503406861,
Kristina Lim,50+,2022LIMK02,1:03.09,1:15.28,1:05.83,DNS,DNS,1:03.09,1:08.07,https://www.facebook.com/events/781137304473681/permalink/790623526858392,
