Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Shawn Boucké,<40,2016BOUC01,27,27,26,26,26.67,https://www.facebook.com/events/1425074485301641/permalink/1425574085251681,
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,37,43,27,27,35.67,https://www.facebook.com/events/1425074485301641/permalink/1427573748385048,
Richard Taylor,50+,2015TAYL04,36,41,DNF,36,DNF,https://www.facebook.com/events/1425074485301641/permalink/1433013961174360,
Kristina Lim,50+,2022LIMK02,47,DNF,44,44,DNF,https://www.facebook.com/events/1425074485301641/permalink/1431891681286588,
