Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Gordon Holey,40+,2021HOLE01,1:11.64,1:09.98,57.83,DNS,DNS,57.83,1:06.48,https://www.facebook.com/766997877/videos/1448595189266065,
Mickey Doyle,40+,2021DOYL02,1:24.70,1:15.34,1:08.70,DNS,DNS,1:08.70,1:16.25,https://www.facebook.com/events/786804792820217/permalink/793137612186935,
