Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Lisa Kucala,60+,2019KUCA01,10.29,9.69,12.40,10.17,10.62,9.69,10.36,https://www.facebook.com/events/1211259256891949/permalink/1219481336069741,
Michael Amarello,60+,2022AMAR09,10.83,11.54,11.33,14.18,11.63,10.83,11.50,https://www.facebook.com/michael.amarello/videos/7811293805620384,
Mickey Doyle,50+,2021DOYL02,12.23,23.81,15.60,14.79,13.72,12.23,14.70,https://www.facebook.com/events/1211259256891949/permalink/1220127092671832,
Gordon Holey,40+,2021HOLE01,14.90,20.68,16.68,19.28,15.38,14.90,17.11,https://www.facebook.com/766997877/videos/1040704094204304,
Dan Smith,50+,2018SMIT42,20.15,25.04,25.70,24.52,20.23,20.15,23.26,https://www.facebook.com/events/1211259256891949/permalink/1214531649898043,
Joe Kucala,60+,2022KUCA01,19.63,19.50,24.44,DNF,27.31,19.50,23.79,https://www.facebook.com/events/1211259256891949/permalink/1214895126528362,
