Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,1:46.49,DNF,DNS,1:46.49,DNF,https://www.facebook.com/events/838621045098189/permalink/842175531409407,
Toby Chamberlain,50+,2022CHAM03,1:50.96,1:51.33,DNF,1:50.96,DNF,https://www.facebook.com/events/838621045098189/permalink/847556534204640,
Shen Flindell,50+,2023FLIN02,DNF,2:57.46,2:54.43,2:54.43,DNF,https://www.facebook.com/745394767/videos/1045704650372196,
Dan Smith,50+,2018SMIT42,DNF,DNF,3:55.87,3:55.87,DNF,https://www.facebook.com/events/838621045098189/permalink/848861660740794,
