Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Geoff Hartnell,40+,2017HART06,5:12.26,5:39.06,5:24.65,5:12.26,5:25.32,https://www.facebook.com/557281693/videos/10159711188041694,
Pete Lee,<40,2018LEEP04,5:50.29,5:22.14,6:07.43,5:22.14,5:46.62,https://www.facebook.com/events/833966864162581/permalink/839530780272856,
