Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Glyn Brown,40+,2023BROW47,4:22.94,4:19.16,4:25.54,4:19.16,4:22.55,https://www.facebook.com/events/843031524469348/permalink/845871290852038,
Daniel Houghton,40+,2016HOUG03,4:44.71,4:39.91,4:47.29,4:39.91,4:43.97,https://www.facebook.com/events/843031524469348/permalink/847011524071348,
Chris Wright,50+,2011WRIG01,4:33.33,5:05.51,5:06.56,4:33.33,4:55.13,https://www.facebook.com/events/843031524469348/permalink/848262677279566,
Shen Flindell,50+,2023FLIN02,5:00.79,5:24.33,6:01.43,5:00.79,5:28.85,https://www.facebook.com/745394767/videos/1013357320235135,
