Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,36,32,31,31,33.00,https://www.facebook.com/events/373816798683556/permalink/375142318551004,
Yi-Wei Chen,40+,2020CHEN34,DNF,30,39,30,DNF,https://www.facebook.com/events/373816798683556/permalink/380404231358146,
Richard Taylor,50+,2015TAYL04,DNF,36,DNF,36,DNF,https://www.facebook.com/events/373816798683556/permalink/378441078221128,
Kristina Lim,50+,2022LIMK02,51,DNS,DNS,51,DNF,https://www.facebook.com/events/373816798683556/permalink/381619744569928,
