Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,3:09.07,3:22.08,2:41.22,2:41.22,3:04.12,https://www.facebook.com/events/746942356162446/permalink/752820042241344,
Konsta Jukka,40+,2008JUKK01,3:52.94,3:34.25,3:25.91,3:25.91,3:37.70,https://www.facebook.com/events/746942356162446/permalink/750806132442735,
Pete Lee,<40,2018LEEP04,4:27.96,4:11.06,5:01.46,4:11.06,4:33.49,https://www.facebook.com/events/746942356162446/permalink/748066889383326,
Daniel Smith,50+,2018SMIT42,6:27.08,6:20.15,DNS,6:20.15,DNF,https://www.facebook.com/events/746942356162446/permalink/751733412350007,
