Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Chris Looney,<40,2022LOON02,3:40.15,3:53.57,3:30.35,3:30.35,3:41.36,https://www.facebook.com/chris.looney/videos/414746097295170,
Daniel Houghton,40+,2016HOUG03,3:49.19,3:54.13,4:05.12,3:49.19,3:56.15,https://www.facebook.com/events/815539682815599/permalink/824736691895898,
Glyn Brown,40+,,4:41.52,3:48.28,4:15.96,3:48.28,4:15.25,https://www.facebook.com/events/815539682815599/permalink/821863458849888,
