Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
David Roche,50+,2014ROCH07,28,33,28,28,29.67,https://www.facebook.com/events/3169232626723149/permalink/3172796583033420,
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,34,DNF,32,32,DNF,https://www.facebook.com/events/3169232626723149/permalink/3182940292019049,
